0.390 1 -0.000000 0.398000
0.400 4 -0.826455 0.407000
0.410 5 -0.959484 0.415200
0.420 12 -1.481405 0.425333
0.430 10 -1.372712 0.434800
0.440 21 -1.815026 0.447048
0.450 44 -2.255987 0.456636
0.460 49 -2.320152 0.465122
0.470 49 -2.320152 0.474265
0.480 53 -2.366934 0.485151
0.490 60 -2.440889 0.495417
0.500 97 -2.727265 0.505794
0.510 88 -2.669215 0.515386
0.520 106 -2.780162 0.525264
0.530 139 -2.941742 0.535532
0.540 129 -2.897232 0.545612
0.550 139 -2.941742 0.555504
0.560 200 -3.158651 0.565605
0.570 182 -3.102427 0.575346
0.580 230 -3.241972 0.585443
0.590 280 -3.359243 0.595696
0.600 327 -3.451750 0.605838
0.610 392 -3.559835 0.615582
0.620 506 -3.712020 0.625676
0.630 528 -3.737392 0.635525
0.640 648 -3.859483 0.645648
0.650 794 -3.980618 0.655660
0.660 931 -4.075513 0.665817
0.670 1220 -4.236683 0.675674
0.680 1390 -4.314454 0.685594
0.690 1645 -4.414869 0.695657
0.700 2004 -4.532554 0.705692
0.710 2343 -4.625727 0.715576
0.720 2766 -4.724672 0.725712
0.730 3241 -4.819151 0.735708
0.740 3932 -4.934369 0.745661
0.750 4531 -5.018901 0.755630
0.760 5192 -5.100084 0.765579
0.770 6025 -5.188792 0.775579
0.780 6932 -5.272392 0.785602
0.790 8167 -5.370135 0.795617
0.800 9260 -5.445014 0.805620
0.810 10560 -5.523332 0.815595
0.820 11934 -5.596253 0.825599
0.830 13567 -5.672710 0.835604
0.840 14958 -5.730899 0.845591
0.850 17082 -5.810057 0.855611
0.860 19147 -5.878091 0.865592
0.870 22813 -5.982529 0.875670
0.880 27648 -6.097125 0.885662
0.890 34058 -6.221431 0.895686
0.900 42709 -6.356369 0.905703
0.910 52623 -6.480814 0.915654
0.920 63608 -6.593838 0.925622
0.930 72575 -6.672461 0.935562
0.940 74248 -6.686047 0.945456
0.950 64220 -6.599547 0.955291
0.960 47382 -6.418270 0.965174
0.970 30820 -6.161874 0.975159
0.980 24553 -6.026349 0.985556
0.990 36860 -6.268565 0.996030
1.000 72640 -6.672994 1.005990
1.010 100121 -6.864281 1.015501
1.020 65114 -6.607788 1.024722
1.030 15063 -5.735069 1.033845
1.040 1005 -4.121109 1.042918
1.050 21 -1.815026 1.051524
