0.240 1 -0.000000 0.248000
0.250 25 -1.918969 0.257280
0.260 260 -3.315063 0.266050
0.270 717 -3.919805 0.275240
0.280 1297 -4.273170 0.285231
0.290 1293 -4.271329 0.295507
0.300 1248 -4.250211 0.305575
0.310 1207 -4.230296 0.315462
0.320 1255 -4.253545 0.325618
0.330 1266 -4.258748 0.335546
0.340 1437 -4.334279 0.345622
0.350 1621 -4.406108 0.355600
0.360 1951 -4.516576 0.365617
0.370 2422 -4.645496 0.375672
0.380 2877 -4.748128 0.385694
0.390 3616 -4.884423 0.395672
0.400 4425 -5.004789 0.405674
0.410 5324 -5.115052 0.415674
0.420 6540 -5.237689 0.425594
0.430 7894 -5.349866 0.435633
0.440 9675 -5.471151 0.445633
0.450 11702 -5.584549 0.455628
0.460 13854 -5.685190 0.465604
0.470 16442 -5.787291 0.475671
0.480 19217 -5.880266 0.485617
0.490 22540 -5.975352 0.495638
0.500 26806 -6.078687 0.505596
0.510 31455 -6.174032 0.515655
0.520 36821 -6.267934 0.525617
0.530 42996 -6.360362 0.535615
0.540 49052 -6.438921 0.545617
0.550 55403 -6.511505 0.555584
0.560 62484 -6.583209 0.565584
0.570 69863 -6.649756 0.575579
0.580 77039 -6.708046 0.585592
0.590 86009 -6.773707 0.595591
0.600 93752 -6.825097 0.605516
0.610 86712 -6.778560 0.615352
0.620 65491 -6.611230 0.625189
0.630 41540 -6.339824 0.635028
0.640 21222 -5.939431 0.644876
0.650 8914 -5.422312 0.654677
0.660 3221 -4.815461 0.664593
0.670 877 -4.039891 0.674392
0.680 219 -3.212756 0.684361
0.690 24 -1.894632 0.693750
0.700 3 -0.654950 0.702000
0.710 1 -0.000000 0.711000
