1 13.42
2 15.57
3 15.31
4 15.03
5 15.79
6 15.44
7 15.18
8 15.21
9 15.57
10 15.37
11 15.76
12 15.36
13 15.15
14 15.31
15 14.96
16 14.89
17 15.28
18 15.06
19 14.97
20 16.03
21 14.76
22 15.73
23 15.21
24 14.84
25 15.70
26 14.58
27 15.68
28 15.01
29 15.08
30 15.75
31 15.68
32 15.75
33 14.96
34 14.87
35 14.77
36 15.02
37 15.62
38 15.54
39 15.74
40 15.35
41 16.12
42 15.46
43 15.43
44 15.70
45 15.51
46 15.03
47 15.01
48 15.06
49 15.60
50 15.10
# Avg DG: 15.2864
