0.400 2 -0.413227 0.405000
0.410 3 -0.654950 0.414667
0.420 3 -0.654950 0.423000
0.430 5 -0.959484 0.434000
0.440 2 -0.413227 0.444000
0.450 6 -1.068178 0.457333
0.460 11 -1.429532 0.466273
0.470 13 -1.529123 0.475538
0.480 9 -1.309900 0.486111
0.490 18 -1.723128 0.495944
0.500 19 -1.755360 0.505105
0.510 22 -1.842760 0.515455
0.520 28 -1.986531 0.526250
0.530 38 -2.168588 0.535711
0.540 46 -2.282488 0.545696
0.550 49 -2.320152 0.555449
0.560 59 -2.430870 0.566102
0.570 92 -2.695715 0.575750
0.580 95 -2.714845 0.585537
0.590 92 -2.695715 0.595913
0.600 128 -2.892592 0.605422
0.610 183 -3.105694 0.615678
0.620 208 -3.182033 0.625644
0.630 221 -3.218175 0.635367
0.640 245 -3.279637 0.645910
0.650 316 -3.431350 0.655718
0.660 380 -3.541300 0.665689
0.670 466 -3.662925 0.675659
0.680 484 -3.685519 0.685874
0.690 598 -3.811611 0.695625
0.700 686 -3.893456 0.705630
0.710 799 -3.984361 0.715588
0.720 933 -4.076792 0.725568
0.730 1124 -4.187823 0.735521
0.740 1176 -4.214785 0.745526
0.750 1470 -4.347814 0.755645
0.760 1583 -4.391966 0.765644
0.770 1817 -4.474155 0.775670
0.780 2166 -4.578898 0.785672
0.790 2510 -4.666773 0.795647
0.800 2867 -4.746052 0.805659
0.810 3309 -4.831530 0.815709
0.820 3956 -4.937997 0.825603
0.830 4543 -5.020478 0.835650
0.840 5370 -5.120180 0.845630
0.850 6233 -5.209026 0.855635
0.860 7122 -5.288513 0.865611
0.870 8391 -5.386266 0.875630
0.880 9444 -5.456744 0.885637
0.890 10914 -5.542989 0.895594
0.900 12181 -5.608466 0.905551
0.910 13954 -5.689478 0.915603
0.920 15601 -5.755991 0.925586
0.930 17438 -5.822353 0.935634
0.940 19615 -5.892487 0.945560
0.950 21813 -5.955807 0.955601
0.960 24784 -6.031932 0.965579
0.970 27605 -6.096197 0.975585
0.980 30920 -6.163805 0.985580
0.990 34285 -6.225392 0.995580
1.000 36915 -6.269454 1.005534
1.010 39177 -6.304909 1.015562
1.020 42112 -6.347977 1.025569
1.030 45830 -6.398416 1.035607
1.040 50886 -6.460804 1.045571
1.050 54567 -6.502441 1.055545
1.060 55730 -6.515013 1.065483
1.070 52397 -6.478248 1.075404
1.080 44356 -6.378927 1.085333
1.090 32866 -6.200192 1.095207
1.100 24151 -6.016507 1.105327
1.110 24893 -6.034548 1.115763
1.120 42986 -6.360223 1.126021
1.130 69346 -6.645328 1.135706
1.140 60894 -6.567843 1.145065
1.150 21694 -5.952545 1.154233
1.160 2653 -4.699805 1.163493
1.170 96 -2.721087 1.172792
1.180 2 -0.413227 1.181000
