240 8.513000 6.887876
303 4.176000 1.371892
1442 3.444000 6.971924
1495 19.976000 6.140171
1647 28.940000 6.628475
2427 9.498000 5.266285
2765 11.907000 4.542215
2961 12.864000 6.575244
3390 8.187000 6.820854
3989 19.956000 7.489985
4729 2.186000 4.046883
5664 5.985000 2.297833
6090 4.448000 4.634421
6637 15.090000 4.712706
6918 14.546000 6.312568
7179 5.110000 3.102729
10076 9.516000 3.925206
10965 8.777000 5.617179
10989 3.618000 2.058337
12231 17.875000 5.387511
12570 0.707000 9.016257
13022 5.992000 7.671523
13953 1.117000 0.613578
14610 6.224000 8.136190
15314 5.526000 2.621730
15968 16.757000 5.964364
16161 23.672000 8.574592
18065 0.468000 5.878740
18496 4.141000 8.750983
20016 14.880000 4.008983
20189 1.151000 9.702415
21109 12.128000 8.011847
21448 0.876000 2.354632
21481 11.193000 5.601996
21870 6.798000 9.810953
22009 0.630000 8.199890
22464 12.709000 3.098124
22764 7.509000 2.560898
25021 7.788000 10.129458
25481 12.175000 2.959936
25809 23.953000 5.340570
25959 15.142000 7.324226
27621 18.223000 8.423419
27782 1.266000 16.565099
28108 0.167000 3.963805
28256 19.155000 3.515604
28704 10.613000 8.784334
28916 21.007000 2.418625
28972 12.488000 8.535847
29940 13.273000 4.831748
30358 0.659000 1.988765
30692 3.017000 4.282361
31366 10.915000 4.599542
31536 11.042000 4.018418
31717 0.205000 0.365073
31778 10.031000 11.179994
32088 3.594000 7.473454
36492 10.833000 2.712791
36716 10.004000 1.004345
36997 7.813000 7.805063
37151 7.079000 7.755301
37220 1.948000 5.970036
37886 8.807000 10.307729
39082 13.514000 7.129474
39247 6.170000 3.050475
39587 5.082000 4.743179
39615 4.404000 2.075133
39938 2.301000 4.465379
40417 5.765000 3.882067
40816 8.472000 3.396022
41144 3.276000 5.826221
42561 0.871000 6.230072
42653 5.204000 7.601663
42920 17.833000 10.336720
43432 4.435000 3.555731
44174 3.724000 9.571214
45059 10.254000 6.171835
45330 5.568000 4.346777
46393 4.752000 6.025853
46901 9.316000 1.366404
46923 7.256000 12.452213
46958 14.070000 1.935725
47646 9.020000 3.615671
47815 5.008000 2.759696
48124 0.137000 1.801141
48689 0.890000 4.227239
49255 7.632000 11.566050
49424 7.811000 4.468204
49822 4.474000 5.829990
50257 12.734000 5.774909
50616 14.931000 8.014788
50619 5.317000 8.323568
51422 7.498000 7.043760
51794 13.929000 9.692237
51956 5.417000 5.704276
52388 15.702000 9.914517
52676 1.030000 2.966790
53326 7.732000 8.531752
53438 3.704000 2.181232
53784 2.762000 8.733619
55907 0.640000 7.853602
56384 9.737000 9.210872
56737 5.762000 5.309738
57276 9.020000 4.531835
57505 7.688000 5.288667
58677 1.826000 4.491452
59200 6.836000 4.038486
59233 0.550000 4.564282
59352 7.471000 3.949718
59653 16.796000 6.769200
59948 5.832000 3.893498
60491 3.809000 0.598271
60551 4.408000 6.144652
60777 8.590000 5.865485
60850 11.580000 7.412074
60994 15.352000 5.248147
62083 5.350000 0.313396
62448 13.074000 3.250072
62457 7.887000 8.952794
62557 12.702000 6.911599
62700 6.999000 4.558730
62881 9.685000 6.355933
63717 6.432000 8.196174
63896 1.265000 11.009493
66544 9.191000 6.127467
66625 1.744000 6.587504
66848 5.623000 9.664642
67322 5.325000 3.017591
67727 6.421000 5.786579
67930 3.407000 4.928694
68869 0.679000 3.583443
69349 1.826000 1.773856
69405 13.309000 5.440235
69616 15.129000 6.057808
69711 9.104000 9.700530
70713 19.235000 3.706999
70908 19.517000 6.702378
71218 6.717000 4.564566
72468 4.417000 9.014311
72591 5.511000 5.799916
73130 0.689000 4.337503
73151 4.562000 5.477491
74321 5.599000 6.899497
74510 0.404000 4.079493
74551 8.577000 7.060047
75078 11.294000 4.932650
75312 7.189000 6.677580
76242 27.184000 5.868731
76741 11.309000 5.415822
77375 1.884000 8.813830
77914 3.269000 1.094623
78866 8.298000 6.027693
79388 4.318000 5.397209
79695 11.059000 6.505542
79707 8.748000 9.587206
80752 7.021000 3.068554
81212 2.800000 5.896015
81346 13.625000 9.243466
82071 8.171000 3.901402
82469 10.606000 6.344715
82704 3.484000 6.711910
83929 4.134000 3.977575
84081 0.743000 2.435916
84084 3.785000 7.829918
85125 14.049000 5.854312
86290 8.585000 5.409254
86380 11.695000 5.060983
87383 1.274000 7.707220
87592 2.191000 7.947623
87627 0.617000 3.210329
87696 0.884000 10.378577
87702 7.856000 7.051609
87759 7.866000 1.817955
87915 2.149000 6.863813
88552 4.256000 4.680005
88934 12.390000 3.517011
89528 15.002000 7.632414
89757 2.176000 10.177435
90365 9.491000 10.131422
90441 10.679000 4.618013
90922 8.530000 7.112924
91218 19.361000 6.902529
91306 34.985000 8.417640
92329 1.444000 7.010468
92731 9.941000 1.823189
93125 22.573000 8.878800
93316 8.822000 7.026192
93484 7.200000 9.954013
94224 5.458000 3.019758
94487 3.312000 4.195080
94862 9.883000 8.386576
95374 10.709000 8.942733
96055 1.080000 4.254890
96614 3.237000 7.794608
97544 5.882000 4.716325
98225 0.218000 11.091435
98845 19.802000 8.127374
98948 7.362000 5.926073
99098 1.242000 3.151009
99985 9.907000 4.612516
