0.340 1 -0.000000 0.345000
0.350 8 -1.239682 0.355875
0.360 18 -1.723128 0.365889
0.370 44 -2.255987 0.375750
0.380 60 -2.440889 0.386317
0.390 114 -2.823538 0.395518
0.400 179 -3.092518 0.405771
0.410 231 -3.244558 0.415697
0.420 358 -3.505746 0.425690
0.430 501 -3.706100 0.435693
0.440 549 -3.760644 0.445510
0.450 595 -3.808613 0.455461
0.460 628 -3.840793 0.465476
0.470 603 -3.816575 0.475572
0.480 556 -3.768197 0.485455
0.490 489 -3.691646 0.495611
0.500 398 -3.568891 0.505462
0.510 352 -3.495670 0.515023
0.520 288 -3.376037 0.525677
0.530 265 -3.326419 0.535340
0.540 256 -3.305820 0.545320
0.550 207 -3.179160 0.555319
0.560 198 -3.152660 0.565545
0.570 179 -3.092518 0.575369
0.580 194 -3.140493 0.585356
0.590 205 -3.173372 0.595863
0.600 195 -3.143558 0.605026
0.610 181 -3.099142 0.615459
0.620 164 -3.040343 0.625951
0.630 158 -3.018123 0.635956
0.640 181 -3.099142 0.645099
0.650 187 -3.118584 0.655797
0.660 202 -3.164583 0.665302
0.670 212 -3.193389 0.675528
0.680 190 -3.128072 0.685342
0.690 191 -3.131202 0.695712
0.700 190 -3.128072 0.705447
0.710 210 -3.187738 0.715190
0.720 212 -3.193389 0.725024
0.730 223 -3.223546 0.735318
0.740 245 -3.279637 0.745086
0.750 232 -3.247134 0.755664
0.760 268 -3.333130 0.765317
0.770 273 -3.344150 0.775945
0.780 303 -3.406306 0.785670
0.790 308 -3.416063 0.795536
0.800 321 -3.440709 0.805760
0.810 361 -3.510721 0.815488
0.820 376 -3.534991 0.825609
0.830 359 -3.507409 0.835588
0.840 372 -3.528615 0.845543
0.850 455 -3.648684 0.855642
0.860 477 -3.676834 0.865618
0.870 475 -3.674329 0.875573
0.880 498 -3.702519 0.885404
0.890 558 -3.770338 0.895577
0.900 562 -3.774596 0.905486
0.910 621 -3.834110 0.915433
0.920 669 -3.878496 0.925531
0.930 704 -3.908897 0.935790
0.940 747 -3.944242 0.945570
0.950 843 -4.016319 0.955361
0.960 816 -3.996912 0.965455
0.970 891 -4.049332 0.975620
0.980 1050 -4.147223 0.985635
0.990 1042 -4.142663 0.995616
1.000 1047 -4.145517 1.005511
1.010 1164 -4.208670 1.015565
1.020 1198 -4.225834 1.025643
1.030 1335 -4.290386 1.035549
1.040 1404 -4.320428 1.045645
1.050 1527 -4.370494 1.055641
1.060 1580 -4.390835 1.065517
1.070 1658 -4.419562 1.075479
1.080 1797 -4.467557 1.085536
1.090 1953 -4.517186 1.095614
1.100 1996 -4.530170 1.105552
1.110 2144 -4.572812 1.115428
1.120 2205 -4.589537 1.125630
1.130 2395 -4.638813 1.135538
1.140 2672 -4.704059 1.145553
1.150 2777 -4.727038 1.155616
1.160 2872 -4.747091 1.165587
1.170 3037 -4.780394 1.175526
1.180 3328 -4.834943 1.185443
1.190 3451 -4.856579 1.195589
1.200 3708 -4.899401 1.205583
1.210 4030 -4.949045 1.215600
1.220 4173 -4.969833 1.225587
1.230 4505 -5.015471 1.235545
1.240 4853 -5.059830 1.245589
1.250 5112 -5.090827 1.255542
1.260 5448 -5.128777 1.265570
1.270 5817 -5.167847 1.275505
1.280 6096 -5.195776 1.285531
1.290 6390 -5.223857 1.295490
1.300 6976 -5.276165 1.305556
1.310 7233 -5.297733 1.315570
1.320 7632 -5.329744 1.325557
1.330 7802 -5.342878 1.335538
1.340 8313 -5.380698 1.345545
1.350 8915 -5.422379 1.355559
1.360 9478 -5.458887 1.365567
1.370 9961 -5.488518 1.375484
1.380 10356 -5.511702 1.385557
1.390 10903 -5.542388 1.395567
1.400 11481 -5.573183 1.405566
1.410 12151 -5.606996 1.415569
1.420 12902 -5.642748 1.425552
1.430 13541 -5.671566 1.435560
1.440 14224 -5.700903 1.445550
1.450 14732 -5.721823 1.455587
1.460 15796 -5.763396 1.465551
1.470 16457 -5.787835 1.475548
1.480 17032 -5.808309 1.485567
1.490 18143 -5.845981 1.495572
1.500 19165 -5.878651 1.505577
1.510 20061 -5.905891 1.515527
1.520 20734 -5.925563 1.525517
1.530 21856 -5.956981 1.535499
1.540 22528 -5.975034 1.545530
1.550 24126 -6.015890 1.555515
1.560 25284 -6.043839 1.565538
1.570 26293 -6.067167 1.575515
1.580 27675 -6.097707 1.585532
1.590 28159 -6.108043 1.595541
1.600 28804 -6.121544 1.605494
1.610 29181 -6.129296 1.615507
1.620 28429 -6.113732 1.625470
1.630 27900 -6.102534 1.635463
1.640 26421 -6.070063 1.645432
1.650 24862 -6.033805 1.655447
1.660 23284 -5.994712 1.665433
1.670 21705 -5.952847 1.675417
1.680 20058 -5.905802 1.685462
1.690 18169 -5.846835 1.695377
1.700 15376 -5.747330 1.705291
1.710 12608 -5.629006 1.715321
1.720 10386 -5.513427 1.725383
1.730 9792 -5.478317 1.735495
1.740 10832 -5.538493 1.745662
1.750 12898 -5.642563 1.755669
1.760 14754 -5.722712 1.765501
1.770 12301 -5.614310 1.775209
1.780 6562 -5.239691 1.784714
1.790 1936 -4.511974 1.794221
1.800 253 -3.298792 1.803628
1.810 15 -1.614435 1.812667
