288 18.120000
293 7.764000
359 13.530000
360 5.127000
539 7.181000
542 8.895000
788 17.966000
938 2.201000
1230 0.617000
1440 11.031000
1924 12.762000
2030 7.244000
2372 0.548000
2458 2.765000
2470 9.504000
2637 5.058000
2650 13.817000
3445 8.692000
3579 4.780000
4519 0.478000
4588 18.008000
5435 5.815000
5617 15.600000
5771 1.981000
6080 5.606000
6231 6.886000
6242 9.258000
6353 3.590000
7194 6.366000
7218 0.648000
7678 1.961000
7706 3.308000
7927 13.569000
7929 5.928000
7948 3.198000
8146 3.840000
8418 8.248000
8627 15.691000
9155 0.837000
9217 9.565000
9248 9.227000
9475 9.237000
9564 6.582000
9777 12.596000
10283 5.020000
10492 15.867000
10494 7.825000
10680 9.277000
10960 5.275000
11306 16.033000
11379 1.243000
11537 16.243000
12213 3.135000
12652 17.147000
12987 2.881000
13025 15.463000
13095 10.258000
13796 1.506000
14121 2.110000
14315 8.442000
14930 16.096000
14999 7.581000
15458 5.940000
15574 6.213000
15715 6.850000
15822 9.400000
15876 23.187000
15898 9.234000
16211 6.088000
16340 6.408000
16416 6.928000
16888 4.000000
17043 8.283000
17468 4.410000
18046 7.446000
18060 0.460000
18210 2.518000
19096 0.801000
19526 5.509000
19940 6.797000
20035 2.866000
20304 0.967000
20346 4.594000
20349 8.091000
20597 1.923000
20723 5.309000
20861 10.076000
20896 11.443000
21076 2.319000
21103 3.358000
21247 7.486000
21401 3.801000
21696 19.046000
22018 18.867000
22142 4.004000
22149 5.123000
22219 0.013000
22383 20.147000
22525 0.175000
22553 0.908000
22578 7.305000
22871 0.906000
22921 0.294000
23288 6.574000
23488 10.080000
23888 8.122000
23970 3.347000
24013 4.070000
24036 1.060000
24392 4.200000
24634 0.661000
25081 10.962000
25087 8.269000
25139 6.755000
25272 7.231000
25309 0.964000
25973 13.932000
26335 2.705000
26977 26.949000
27141 15.998000
27228 15.581000
27681 3.267000
27736 2.316000
28690 17.433000
28885 0.803000
29055 9.609000
29272 0.349000
30492 4.174000
30754 13.632000
30868 7.995000
30972 6.356000
31384 9.690000
31398 7.967000
31965 1.695000
32339 12.545000
32380 6.233000
32512 10.711000
32548 1.879000
32729 5.440000
33009 1.987000
33384 15.872000
33857 7.414000
33910 9.639000
33947 5.524000
34147 3.631000
34162 8.062000
35377 3.410000
35495 0.026000
37391 11.776000
37509 7.381000
37517 8.157000
37532 11.149000
38923 8.917000
39635 12.640000
39716 4.329000
40094 13.225000
40420 0.231000
41460 0.292000
42055 11.276000
42743 23.206000
42846 1.329000
42951 0.704000
42995 10.673000
43091 0.163000
43265 3.709000
43350 13.526000
43603 8.337000
43621 6.988000
43690 1.919000
44330 11.417000
44907 3.107000
45699 2.205000
46231 13.424000
46502 3.470000
46720 7.729000
46802 3.078000
47317 13.220000
47900 12.517000
48148 7.322000
48952 0.154000
49222 1.803000
49269 7.637000
50871 15.371000
51650 1.056000
51702 5.746000
51824 0.785000
52076 4.346000
52333 17.852000
52378 19.734000
53179 6.633000
54426 17.430000
54451 16.139000
54578 6.993000
54632 10.157000
54851 1.493000
54879 11.652000
54881 4.050000
55072 16.397000
55464 0.008000
56126 6.381000
