0 125.174000
0 171.430000
1 173.066000
2 174.848000
2 171.318000
100002 171.443000
100002 177.255000
100003 157.431000
100004 178.155000
100004 154.572000
100004 179.801000
100005 177.908000
100006 164.777000
100006 170.369000
100006 169.562000
100007 177.301000
100008 170.757000
100008 171.645000
100008 172.474000
100009 172.431000
100010 179.039000
100010 165.498000
100010 179.207000
100011 177.891000
100012 179.175000
100012 179.838000
100012 179.275000
100013 161.888000
100014 172.885000
100014 177.289000
100014 178.011000
100015 179.928000
100016 170.328000
100016 162.555000
100016 177.969000
100017 178.466000
100018 176.118000
100018 171.542000
100018 179.656000
100019 179.056000
100020 175.885000
100020 169.419000
100020 173.652000
100021 170.443000
100022 157.829000
100022 169.895000
100022 178.952000
100023 178.512000
100024 175.859000
100024 173.819000
100024 162.221000
100025 155.502000
100026 167.015000
100026 177.868000
100026 170.091000
100027 179.524000
100028 171.716000
100028 167.694000
200004 152.542000
200004 157.757000
200005 163.803000
200006 164.621000
200006 169.009000
200006 162.396000
200007 160.436000
200008 175.585000
200008 161.820000
200008 159.087000
200009 161.576000
200010 178.003000
200010 179.241000
200010 174.876000
200011 155.782000
200012 160.543000
200012 160.751000
200012 163.650000
200013 159.293000
200014 169.661000
200014 170.121000
200014 165.610000
200015 169.481000
200016 160.705000
200016 172.962000
200016 175.981000
200018 173.170000
200018 169.569000
200018 162.741000
200019 158.436000
200020 179.492000
200020 165.575000
200020 166.586000
200021 172.585000
200022 172.888000
200022 170.892000
200023 175.508000
200024 175.092000
200024 175.823000
200024 173.757000
200025 163.814000
200026 173.763000
200026 164.814000
200026 158.204000
200027 171.108000
200028 170.106000
200028 173.934000
200028 177.245000
200029 162.074000
200030 173.936000
200030 178.856000
200030 156.239000
200031 178.645000
200032 179.084000
200032 157.950000
200032 174.834000
200033 175.153000
200034 175.877000
200034 166.992000
200042 176.573000
200043 162.957000
200044 178.367000
200044 163.116000
200044 177.732000
200045 175.880000
200046 176.073000
200046 173.964000
318856 165.622000
318857 170.323000
318858 175.888000
318858 172.121000
318858 176.503000
318859 171.465000
318860 177.362000
318860 174.641000
450009 138.080000
450010 164.867000
450010 167.827000
450010 162.610000
450011 175.655000
450012 172.867000
450012 168.906000
450013 167.654000
450014 174.363000
450014 175.718000
450014 172.776000
450015 175.422000
450016 174.368000
450016 168.062000
450016 179.675000
450017 168.558000
450018 179.475000
450018 175.843000
450018 173.883000
450019 173.804000
450020 171.754000
450020 172.407000
450020 164.338000
450021 151.522000
450022 159.529000
450022 161.247000
450022 170.122000
450023 166.904000
450024 174.919000
450024 177.997000
450024 168.718000
450025 169.914000
450026 176.476000
450026 160.639000
450026 172.974000
450027 171.424000
450028 178.953000
450028 165.124000
450028 167.787000
450029 178.714000
450030 174.402000
450030 154.006000
450030 174.155000
450031 171.727000
450032 167.753000
450032 179.820000
450032 172.506000
450033 167.021000
450034 178.370000
450034 158.718000
450035 167.650000
450036 165.706000
450036 172.388000
450036 178.958000
450037 170.698000
450038 173.527000
450038 175.359000
450038 173.410000
450039 175.349000
450040 169.214000
450040 175.451000
450040 162.474000
450041 165.588000
450042 157.426000
450042 170.363000
450042 161.489000
450043 160.770000
