0.272 1 -0.000000 0.272000
0.274 2 -0.413227 0.275000
0.276 12 -1.481405 0.276750
0.278 14 -1.573304 0.278571
0.280 64 -2.479365 0.281203
0.282 78 -2.597301 0.283513
0.284 145 -2.966936 0.285531
0.286 261 -3.317351 0.287525
0.288 464 -3.660361 0.289545
0.290 752 -3.948219 0.291537
0.292 1088 -4.168417 0.293553
0.294 1711 -4.438321 0.295561
0.296 2312 -4.617786 0.297559
0.298 3250 -4.820804 0.299528
0.300 4254 -4.981294 0.301531
0.302 5452 -5.129215 0.303530
0.304 6833 -5.263817 0.305522
0.306 8164 -5.369916 0.307521
0.308 9604 -5.466760 0.309510
0.310 11186 -5.557664 0.311522
0.312 12318 -5.615133 0.313515
0.314 13587 -5.673588 0.315517
0.316 14151 -5.697835 0.317506
0.318 14588 -5.715967 0.319503
0.320 14494 -5.712113 0.321496
0.322 14078 -5.694752 0.323485
0.324 13201 -5.656406 0.325488
0.326 12419 -5.620002 0.327494
0.328 11210 -5.558942 0.329487
0.330 10035 -5.492931 0.331492
0.332 8829 -5.416600 0.333478
0.334 7398 -5.311180 0.335483
0.336 6113 -5.197437 0.337492
0.338 5211 -5.102262 0.339482
0.340 4234 -4.978484 0.341481
0.342 3494 -4.863962 0.343471
0.344 2699 -4.710053 0.345482
0.346 2142 -4.572256 0.347463
0.348 1790 -4.465230 0.349480
0.350 1366 -4.304071 0.351474
0.352 1131 -4.191525 0.353477
0.354 914 -4.064526 0.355498
0.356 763 -3.956876 0.357438
0.358 678 -3.886463 0.359488
0.360 576 -3.789265 0.361484
0.362 531 -3.740770 0.363510
0.364 555 -3.767124 0.365508
0.366 615 -3.828322 0.367472
0.368 829 -4.006335 0.369515
0.370 1202 -4.227822 0.371534
0.372 2257 -4.603433 0.373582
0.374 4538 -5.019822 0.375596
0.376 9027 -5.429822 0.377592
0.378 18017 -5.841826 0.379582
0.380 33831 -6.217445 0.381575
0.382 56216 -6.520190 0.383554
0.384 83325 -6.754807 0.385542
0.386 106327 -6.900134 0.387523
0.388 118376 -6.964130 0.389505
0.390 112843 -6.935592 0.391486
0.392 91564 -6.811019 0.393463
0.394 62480 -6.583171 0.395445
0.396 36365 -6.260505 0.397424
0.398 17798 -5.834535 0.399397
0.400 7072 -5.284313 0.401372
0.402 2408 -4.642040 0.403348
0.404 623 -3.836027 0.405334
0.406 124 -2.873665 0.407339
0.408 19 -1.755360 0.409316
0.410 2 -0.413227 0.411500
