0.340 1 -0.000000 0.346000
0.350 4 -0.826455 0.356500
0.360 8 -1.239682 0.364625
0.370 22 -1.842760 0.375455
0.380 15 -1.614435 0.385333
0.390 19 -1.755360 0.395579
0.400 32 -2.066137 0.404875
0.410 47 -2.295309 0.416170
0.420 54 -2.378078 0.425889
0.430 41 -2.213888 0.435683
0.440 45 -2.269385 0.446022
0.450 32 -2.066137 0.455688
0.460 55 -2.389017 0.464982
0.470 42 -2.228254 0.475452
0.480 52 -2.355578 0.485538
0.490 58 -2.420679 0.495034
0.500 55 -2.389017 0.506382
0.510 49 -2.320152 0.515878
0.520 57 -2.410310 0.525316
0.530 47 -2.295309 0.535532
0.540 43 -2.242282 0.545093
0.550 59 -2.430870 0.555356
0.560 56 -2.399759 0.564946
0.570 51 -2.344002 0.575275
0.580 50 -2.332196 0.586040
0.590 64 -2.479365 0.595328
0.600 50 -2.332196 0.605800
0.610 68 -2.515507 0.615088
0.620 76 -2.581815 0.625974
0.630 56 -2.399759 0.635839
0.640 69 -2.524210 0.646101
0.650 80 -2.612394 0.655550
0.660 79 -2.604895 0.665051
0.670 73 -2.557806 0.675247
0.680 83 -2.634341 0.685988
0.690 102 -2.757229 0.695902
0.700 116 -2.833906 0.705224
0.710 138 -2.937438 0.715333
0.720 123 -2.868838 0.725593
0.730 152 -2.995043 0.735461
0.740 165 -3.043967 0.745285
0.750 182 -3.102427 0.755357
0.760 228 -3.236765 0.765667
0.770 182 -3.102427 0.775500
0.780 246 -3.282065 0.785878
0.790 262 -3.319631 0.795202
0.800 246 -3.282065 0.805837
0.810 296 -3.392372 0.815142
0.820 297 -3.394382 0.825508
0.830 369 -3.523788 0.835534
0.840 396 -3.565887 0.845720
0.850 445 -3.635435 0.855297
0.860 453 -3.646058 0.865475
0.870 472 -3.670552 0.875528
0.880 558 -3.770338 0.885235
0.890 568 -3.780927 0.895632
0.900 653 -3.864065 0.905622
0.910 691 -3.897785 0.915551
0.920 783 -3.972301 0.925686
0.930 824 -4.002728 0.935590
0.940 875 -4.038530 0.945738
0.950 970 -4.099977 0.955544
0.960 965 -4.096896 0.965634
0.970 1114 -4.182496 0.975577
0.980 1192 -4.222841 0.985477
0.990 1360 -4.301446 0.995548
1.000 1415 -4.325081 1.005553
1.010 1546 -4.377866 1.015680
1.020 1752 -4.452438 1.025537
1.030 1789 -4.464897 1.035382
1.040 2055 -4.547536 1.045515
1.050 2263 -4.605016 1.055582
1.060 2408 -4.642040 1.065704
1.070 2518 -4.668670 1.075645
1.080 2680 -4.705842 1.085606
1.090 2984 -4.769898 1.095682
1.100 3241 -4.819151 1.105594
1.110 3552 -4.873777 1.115626
1.120 3781 -4.911023 1.125531
1.130 4116 -4.961634 1.135482
1.140 4388 -4.999783 1.145629
1.150 4846 -5.058970 1.155568
1.160 5226 -5.103976 1.165564
1.170 5378 -5.121068 1.175634
1.180 5908 -5.177101 1.185579
1.190 6397 -5.224509 1.195571
1.200 6929 -5.272134 1.205528
1.210 7448 -5.315195 1.215595
1.220 7969 -5.355504 1.225553
1.230 8520 -5.395361 1.235537
1.240 9297 -5.447392 1.245506
1.250 9700 -5.472689 1.255562
1.260 10385 -5.513369 1.265505
1.270 11131 -5.554726 1.275559
1.280 11960 -5.597550 1.285539
1.290 12754 -5.635870 1.295560
1.300 13706 -5.678787 1.305565
1.310 14517 -5.713058 1.315566
1.320 15274 -5.743362 1.325531
1.330 16297 -5.782011 1.335548
1.340 17436 -5.822285 1.345521
1.350 18401 -5.854399 1.355555
1.360 19528 -5.889837 1.365572
1.370 20743 -5.925821 1.375542
1.380 21892 -5.957962 1.385499
1.390 23165 -5.991658 1.395532
1.400 24756 -6.031258 1.405563
1.410 25673 -6.052941 1.415532
1.420 27042 -6.083913 1.425531
1.430 28344 -6.111947 1.435551
1.440 29429 -6.134342 1.445534
1.450 30742 -6.160364 1.455560
1.460 31413 -6.173236 1.465522
1.470 32402 -6.191716 1.475519
1.480 32241 -6.188746 1.485490
1.490 32233 -6.188598 1.495493
1.500 31901 -6.182426 1.505511
1.510 31752 -6.179635 1.515470
1.520 30656 -6.158693 1.525459
1.530 29991 -6.145619 1.535468
1.540 28724 -6.119886 1.545445
1.550 27148 -6.086245 1.555434
1.560 24586 -6.027150 1.565387
1.570 21602 -5.950012 1.575331
1.580 17294 -5.817410 1.585290
1.590 13566 -5.672666 1.595300
1.600 11537 -5.576084 1.605488
1.610 12517 -5.624688 1.615675
1.620 16127 -5.775759 1.625730
1.630 19016 -5.873998 1.635541
1.640 16215 -5.779003 1.645141
1.650 8176 -5.370792 1.654674
1.660 2223 -4.594384 1.664123
1.670 281 -3.361368 1.673715
1.680 12 -1.481405 1.684667
1.690 1 -0.000000 1.693000
