1 11.18
2 10.63
3 11.46
4 11.65
5 11.30
6 10.85
7 11.30
8 10.58
9 11.02
10 10.81
11 10.78
12 11.14
13 11.44
14 11.25
15 11.37
16 10.90
17 10.94
18 11.17
19 10.85
20 10.87
21 10.69
22 11.41
23 11.38
24 11.70
25 11.37
26 11.51
27 11.32
28 11.38
29 11.28
30 10.71
31 11.46
32 11.09
33 11.25
34 11.18
35 10.95
36 10.79
37 11.18
38 10.40
39 11.69
40 10.30
41 10.71
42 11.00
43 11.05
44 11.83
45 11.22
46 11.27
47 11.44
48 11.19
49 11.30
50 11.58
# Avg DG: 11.1424
