0.390 1 -0.000000 0.398000
0.400 1 -0.000000 0.410000
0.410 2 -0.413227 0.413000
0.420 4 -0.826455 0.427750
0.430 8 -1.239682 0.435125
0.440 2 -0.413227 0.447000
0.450 14 -1.573304 0.456071
0.460 19 -1.755360 0.466053
0.470 14 -1.573304 0.475714
0.480 29 -2.007451 0.486103
0.490 43 -2.242282 0.495721
0.500 50 -2.332196 0.505800
0.510 74 -2.565917 0.516095
0.520 110 -2.802244 0.526136
0.530 151 -2.991108 0.535550
0.540 193 -3.137412 0.545850
0.550 273 -3.344150 0.555949
0.560 351 -3.493974 0.565496
0.570 379 -3.539729 0.575710
0.580 521 -3.729436 0.585666
0.590 694 -3.900368 0.595716
0.600 811 -3.993248 0.605815
0.610 1090 -4.169512 0.615656
0.620 1306 -4.277292 0.625629
0.630 1616 -4.404266 0.635701
0.640 2166 -4.578898 0.645753
0.650 2809 -4.733868 0.655786
0.660 3607 -4.882937 0.665725
0.670 4915 -5.067398 0.675785
0.680 6130 -5.199092 0.685692
0.690 7535 -5.322119 0.695700
0.700 9534 -5.462399 0.705616
0.710 11185 -5.557611 0.715639
0.720 13000 -5.647259 0.725657
0.730 15334 -5.745699 0.735672
0.740 18419 -5.854982 0.745644
0.750 22023 -5.961518 0.755662
0.760 26270 -6.066646 0.765653
0.770 31700 -6.178658 0.775667
0.780 37064 -6.271855 0.785645
0.790 43482 -6.367063 0.795628
0.800 49996 -6.450285 0.805597
0.810 55757 -6.515302 0.815593
0.820 62535 -6.583696 0.825574
0.830 67734 -6.631306 0.835525
0.840 61837 -6.577004 0.845325
0.850 43095 -6.361733 0.855112
0.860 30437 -6.154419 0.865443
0.870 50231 -6.453080 0.876261
0.880 121018 -6.977289 0.886062
0.890 140558 -7.066523 0.895168
0.900 49644 -6.446072 0.904041
0.910 4178 -4.970547 0.913100
0.920 61 -2.450744 0.922656
