84 136.778000
446 131.721000
1287 129.297000
1385 136.321000
1485 137.231000
1487 136.224000
1496 138.824000
1595 139.698000
1822 137.275000
2144 139.542000
2241 135.130000
2264 136.632000
2844 135.947000
2849 139.120000
3193 139.927000
4650 134.645000
4651 138.664000
4850 138.025000
5028 134.634000
5103 138.982000
5519 139.543000
5550 138.548000
5576 139.786000
6105 138.279000
7101 128.644000
7146 131.204000
7250 133.984000
7766 136.947000
7920 132.051000
8154 134.337000
9002 138.045000
9126 138.919000
9374 136.547000
9464 130.282000
9740 137.739000
9884 139.640000
9994 133.602000
10458 132.149000
10534 139.573000
10567 136.454000
10740 137.516000
11098 132.984000
11520 135.670000
11520 130.032000
11720 138.544000
11822 133.760000
12385 137.582000
12546 138.627000
12612 139.261000
12679 134.226000
13380 135.951000
13463 138.929000
13608 137.489000
14199 131.643000
14213 130.853000
14267 133.457000
14384 134.695000
14484 134.196000
15172 133.661000
15790 134.814000
15982 139.852000
16572 139.219000
16688 139.333000
16692 134.992000
16732 138.270000
16882 134.044000
16992 138.138000
17297 135.100000
17317 139.380000
17318 129.199000
17693 137.494000
17718 133.244000
17862 138.903000
17862 138.690000
18004 134.391000
18096 138.977000
18190 133.748000
18373 132.645000
19126 129.609000
19127 130.706000
19249 138.894000
19492 138.846000
19760 137.358000
19972 135.262000
20072 132.864000
20532 139.283000
20852 136.917000
20916 136.570000
21494 135.150000
21571 136.226000
21656 138.597000
21732 129.669000
22006 139.964000
22313 137.924000
23836 134.093000
24256 133.030000
24413 137.142000
24417 132.712000
24452 131.276000
24464 136.492000
24842 131.326000
25106 137.884000
25234 136.015000
25323 134.038000
25442 137.987000
25469 139.516000
25470 136.693000
25683 133.409000
25709 137.358000
25745 138.138000
25893 133.703000
25996 139.030000
26152 136.411000
26620 138.888000
26947 139.873000
27502 133.318000
27868 133.809000
27869 139.558000
28187 132.558000
28650 138.911000
29019 138.319000
29364 138.527000
29532 139.219000
30036 131.575000
30162 139.171000
30316 130.941000
30542 137.903000
30616 138.300000
30778 139.737000
31242 139.777000
31388 139.710000
31574 130.445000
32192 138.774000
32196 130.782000
32319 139.192000
32342 131.653000
32460 139.170000
32600 135.660000
32861 135.290000
32862 135.933000
33891 133.923000
34038 136.724000
34504 131.375000
34656 138.561000
35190 137.127000
36452 139.540000
37137 135.503000
37446 139.443000
37702 131.735000
38038 131.148000
38368 139.689000
38618 138.672000
38667 139.994000
39385 138.181000
39826 138.952000
40135 133.291000
40139 138.216000
40692 138.988000
40695 132.974000
41028 129.058000
41036 138.943000
41385 139.125000
41386 139.619000
42146 139.632000
42584 132.594000
42591 136.743000
42826 135.747000
42868 139.153000
42902 139.318000
42958 132.605000
43114 138.020000
43194 135.096000
43257 139.963000
43318 132.507000
43377 137.611000
43473 137.641000
43475 131.481000
43498 135.899000
43520 139.607000
43758 135.354000
44452 135.395000
44620 139.215000
44700 136.136000
44702 138.809000
44852 131.370000
44852 139.182000
45213 131.658000
46256 139.821000
46378 139.780000
46834 138.431000
46964 136.958000
47687 138.624000
48440 136.443000
48584 137.075000
48654 133.086000
48743 136.250000
48804 134.738000
49228 137.953000
49446 134.341000
49834 138.070000
