0.360 2 -0.413227 0.361500
0.370 1 -0.000000 0.377000
0.380 4 -0.826455 0.385500
0.390 7 -1.160076 0.394857
0.400 6 -1.068178 0.404333
0.410 12 -1.481405 0.415250
0.420 13 -1.529123 0.424692
0.430 14 -1.573304 0.436643
0.440 11 -1.429532 0.445909
0.450 17 -1.689052 0.454647
0.460 20 -1.785939 0.464350
0.470 25 -1.918969 0.474840
0.480 21 -1.815026 0.485238
0.490 29 -2.007451 0.496310
0.500 25 -1.918969 0.505160
0.510 37 -2.152689 0.515757
0.520 33 -2.084482 0.525818
0.530 46 -2.282488 0.534826
0.540 54 -2.378078 0.544778
0.550 55 -2.389017 0.555309
0.560 57 -2.410310 0.565386
0.570 64 -2.479365 0.574938
0.580 59 -2.430870 0.585186
0.590 80 -2.612394 0.595337
0.600 91 -2.689200 0.605484
0.610 85 -2.648536 0.615176
0.620 108 -2.791305 0.625463
0.630 118 -2.844097 0.635364
0.640 148 -2.979144 0.645054
0.650 162 -3.033028 0.655302
0.660 182 -3.102427 0.665313
0.670 192 -3.134315 0.675328
0.680 225 -3.228869 0.685391
0.690 274 -3.346329 0.695770
0.700 341 -3.476742 0.706003
0.710 375 -3.533404 0.715552
0.720 431 -3.616378 0.725582
0.730 552 -3.763893 0.735572
0.740 559 -3.771405 0.745524
0.750 682 -3.889970 0.755472
0.760 783 -3.972301 0.765811
0.770 860 -4.028221 0.775428
0.780 974 -4.102431 0.785642
0.790 1149 -4.200938 0.795480
0.800 1299 -4.274089 0.805697
0.810 1492 -4.356670 0.815468
0.820 1634 -4.410870 0.825517
0.830 1910 -4.503914 0.835561
0.840 2192 -4.586012 0.845628
0.850 2461 -4.655019 0.855676
0.860 2809 -4.733868 0.865557
0.870 2999 -4.772887 0.875569
0.880 3555 -4.874280 0.885679
0.890 3834 -4.919322 0.895595
0.900 4411 -5.002900 0.905596
0.910 4846 -5.058970 0.915542
0.920 5444 -5.128339 0.925597
0.930 6123 -5.198411 0.935625
0.940 6859 -5.266081 0.945587
0.950 7870 -5.348051 0.955611
0.960 8706 -5.408236 0.965593
0.970 9686 -5.471828 0.975609
0.980 10824 -5.538052 0.985593
0.990 11660 -5.582406 0.995575
1.000 12634 -5.630234 1.005611
1.010 13999 -5.691397 1.015593
1.020 15264 -5.742972 1.025605
1.030 16578 -5.792202 1.035556
1.040 18129 -5.845521 1.045561
1.050 19518 -5.889532 1.055534
1.060 21086 -5.935599 1.065588
1.070 23512 -6.000521 1.075572
1.080 25870 -6.057498 1.085606
1.090 28663 -6.118619 1.095599
1.100 32119 -6.186486 1.105602
1.110 35664 -6.248901 1.115592
1.120 40319 -6.322038 1.125599
1.130 44330 -6.378578 1.135581
1.140 47494 -6.419678 1.145554
1.150 50161 -6.452249 1.155525
1.160 51722 -6.470518 1.165533
1.170 53459 -6.490211 1.175488
1.180 52112 -6.474997 1.185449
1.190 46245 -6.403790 1.195346
1.200 36578 -6.263987 1.205243
1.210 25665 -6.052756 1.215215
1.220 18985 -5.873025 1.225337
1.230 19167 -5.878713 1.235758
1.240 28331 -6.111673 1.245871
1.250 41180 -6.334635 1.255716
1.260 41881 -6.344698 1.265290
1.270 23455 -5.999074 1.274667
1.280 5761 -5.162080 1.283948
1.290 512 -3.719047 1.293385
1.300 20 -1.785939 1.302800
