220 1.018000 18.298062
7772 1.012000 22.336411
22783 1.004000 16.293846
33702 1.025000 22.903214
36369 1.026000 18.356645
41022 0.988000 22.660023
44000 1.008000 20.194570
45291 1.017000 15.441294
49185 1.007000 21.089899
49624 1.031000 24.037986
50912 1.016000 20.626924
60252 1.023000 21.587747
64827 1.016000 17.839000
75625 0.989000 17.723539
76072 1.018000 16.756379
76592 1.029000 18.134526
85047 1.031000 20.759750
87333 1.034000 16.998975
92374 1.008000 18.124014
97421 1.021000 25.898560
102550 0.998000 28.717318
105980 1.008000 17.670506
106475 0.999000 27.946653
114307 1.010000 29.163924
131449 1.037000 17.015687
135550 0.981000 17.965409
135853 1.002000 19.249093
138647 1.000000 13.493597
152353 0.996000 19.150404
153637 1.009000 19.036374
175021 1.028000 16.097352
176184 1.008000 18.927960
176401 1.007000 23.758068
194638 0.989000 20.483889
197138 1.009000 16.088674
208178 0.986000 23.921910
223187 0.993000 16.737689
227260 1.003000 19.581474
236271 1.017000 16.252593
237583 1.001000 15.876114
242660 1.015000 15.743902
244123 1.022000 25.523106
244395 1.027000 26.269262
244701 0.999000 17.919845
258466 1.017000 23.313758
266056 0.992000 21.441279
269146 1.017000 19.271235
277376 1.015000 24.427606
296176 1.014000 15.485076
304465 1.018000 14.861364
305173 1.029000 17.279555
305652 1.015000 16.444280
306926 0.989000 26.012325
309183 1.009000 25.105994
310761 1.009000 16.423460
310935 1.012000 19.218223
311688 0.993000 26.645488
312624 1.034000 21.623515
314489 1.024000 17.690768
321558 1.048000 24.077368
325094 1.021000 17.630843
325278 1.025000 20.085066
327704 1.021000 25.629420
334322 0.980000 19.490250
340266 1.009000 16.857583
340489 1.032000 24.042637
346435 0.991000 18.687750
356052 1.009000 20.239926
366087 1.032000 11.759780
367414 0.990000 17.975297
368232 1.027000 16.606580
376021 0.994000 18.504217
377252 1.023000 23.442953
381347 1.016000 15.939928
381538 1.014000 18.440480
386218 0.990000 14.964904
395455 1.015000 14.436477
397786 0.998000 11.659651
398563 0.997000 18.717490
399518 1.019000 21.919968
402360 1.010000 26.254257
403315 0.996000 17.631068
412652 1.022000 17.582588
419056 1.012000 21.638167
419565 1.012000 19.033176
429353 0.998000 22.090834
433906 1.010000 18.118309
437854 1.021000 16.718377
440835 1.024000 22.558663
442181 0.983000 20.103935
443738 1.011000 25.274500
446540 1.013000 17.269504
448672 1.031000 16.083258
449415 1.018000 23.451467
452415 1.011000 15.211258
460132 1.025000 20.756012
461553 1.022000 20.366302
476014 1.018000 17.946527
479346 0.984000 21.972658
495693 1.006000 26.229982
502192 1.009000 17.190165
503739 0.988000 23.778385
505329 1.023000 21.968936
507719 1.021000 22.825415
508326 1.001000 20.672594
515920 1.025000 18.740022
519413 1.026000 20.412834
520370 1.014000 28.030361
521015 1.021000 17.686879
527677 1.012000 16.954314
528375 1.006000 21.084341
531415 1.008000 17.677288
535399 0.986000 19.900756
540013 1.005000 23.737241
540494 0.994000 21.156254
540703 1.022000 14.903535
549948 1.019000 17.067164
554850 1.024000 15.732610
556373 1.015000 14.573315
557299 1.006000 17.070235
560189 1.016000 18.692600
573878 1.026000 17.126845
588140 1.023000 23.493746
596068 1.023000 22.083828
599120 1.005000 25.556480
607597 1.030000 15.944935
619209 0.993000 25.711002
621533 0.999000 19.397319
625246 1.033000 17.935461
626285 1.028000 17.833892
631441 1.021000 21.976252
635340 1.032000 18.587452
637257 1.021000 18.993538
638563 1.012000 26.301624
642057 0.998000 15.632181
646149 0.981000 22.341363
649861 1.017000 18.832639
659322 0.996000 20.553351
659895 1.019000 20.119383
664844 0.991000 23.206187
679542 1.020000 16.773977
682909 1.013000 13.141792
688737 1.012000 15.043101
701004 1.011000 21.766175
705804 1.008000 14.552199
709815 0.980000 16.660320
712080 1.025000 19.523028
721388 1.020000 19.726577
723029 1.030000 20.399208
729891 1.017000 11.845530
738216 0.990000 13.898138
743130 1.014000 20.816249
771951 1.027000 15.569778
772735 0.996000 25.607984
774524 1.016000 20.433065
777093 1.007000 19.981177
788135 1.014000 17.184139
788974 0.996000 21.282293
790136 0.993000 24.975783
790452 1.010000 21.977054
794764 1.013000 21.193167
795131 1.011000 16.026889
795653 1.032000 15.443138
813018 1.003000 16.646866
818862 1.020000 17.019784
822432 1.011000 17.175240
823075 1.000000 22.960887
827396 1.003000 24.520377
838972 1.031000 20.797991
843094 1.011000 21.321921
845494 0.997000 19.369570
847760 1.024000 20.707038
849055 1.010000 19.398855
851923 0.993000 19.904500
858727 1.007000 13.236395
859396 0.984000 19.606313
862626 1.016000 15.887908
865573 1.006000 16.235981
871586 1.025000 26.215677
878911 1.015000 15.126510
888914 1.026000 14.268053
892203 1.018000 23.415583
892416 1.025000 21.178144
893267 0.999000 15.835267
895217 1.018000 21.852348
899059 1.015000 17.941028
910146 1.014000 15.681499
911635 1.019000 17.933063
923366 1.006000 22.044355
926579 1.005000 16.971341
927831 1.023000 18.232006
937298 0.988000 22.895151
955233 1.001000 30.178987
962911 1.013000 16.169521
968436 1.011000 21.427767
983600 1.014000 23.403837
985725 1.012000 18.445444
987285 1.031000 17.664620
989908 1.010000 19.985813
990815 1.007000 22.478064
