0.360 1 -0.000000 0.369000
0.370 6 -1.068178 0.373667
0.380 1 -0.000000 0.386000
0.390 4 -0.826455 0.395000
0.400 6 -1.068178 0.405667
0.410 8 -1.239682 0.416375
0.420 10 -1.372712 0.426000
0.430 8 -1.239682 0.436500
0.440 7 -1.160076 0.447286
0.450 16 -1.652910 0.455437
0.460 24 -1.894632 0.466083
0.470 17 -1.689052 0.475882
0.480 20 -1.785939 0.485700
0.490 14 -1.573304 0.495857
0.500 26 -1.942351 0.506346
0.510 35 -2.119561 0.513971
0.520 33 -2.084482 0.525121
0.530 44 -2.255987 0.535636
0.540 35 -2.119561 0.544771
0.550 44 -2.255987 0.555364
0.560 33 -2.084482 0.565697
0.570 47 -2.295309 0.575745
0.580 74 -2.565917 0.585730
0.590 61 -2.450744 0.595295
0.600 79 -2.604895 0.605759
0.610 91 -2.689200 0.615165
0.620 107 -2.785759 0.626262
0.630 104 -2.768806 0.636010
0.640 109 -2.796800 0.645642
0.650 119 -2.849128 0.655487
0.660 149 -2.983159 0.665040
0.670 178 -3.089178 0.675646
0.680 175 -3.079045 0.685291
0.690 222 -3.220867 0.695550
0.700 216 -3.204533 0.705694
0.710 254 -3.301144 0.715732
0.720 281 -3.361368 0.725466
0.730 335 -3.466159 0.735540
0.740 389 -3.555255 0.745656
0.750 406 -3.580755 0.755606
0.760 462 -3.657786 0.765591
0.770 510 -3.716714 0.775576
0.780 560 -3.772471 0.785545
0.790 640 -3.852077 0.795495
0.800 712 -3.915633 0.805803
0.810 706 -3.910588 0.815518
0.820 865 -4.031677 0.825645
0.830 929 -4.074231 0.835602
0.840 1059 -4.152311 0.845535
0.850 1104 -4.177120 0.855477
0.860 1227 -4.240094 0.865584
0.870 1359 -4.301008 0.875595
0.880 1478 -4.351050 0.885626
0.890 1660 -4.420281 0.895600
0.900 1764 -4.456507 0.905683
0.910 2040 -4.543169 0.915603
0.920 2194 -4.586555 0.925631
0.930 2376 -4.634065 0.935656
0.940 2697 -4.709611 0.945552
0.950 3046 -4.782158 0.955606
0.960 3327 -4.834764 0.965543
0.970 3652 -4.890329 0.975600
0.980 4065 -4.954201 0.985573
0.990 4478 -5.011887 0.995606
1.000 4939 -5.070302 1.005615
1.010 5637 -5.149109 1.015586
1.020 6122 -5.198314 1.025636
1.030 6722 -5.254053 1.035601
1.040 7371 -5.309000 1.045539
1.050 8213 -5.373483 1.055562
1.060 8853 -5.418218 1.065595
1.070 9743 -5.475326 1.075498
1.080 10643 -5.527999 1.085598
1.090 11790 -5.589016 1.095591
1.100 12761 -5.636197 1.105568
1.110 14024 -5.692461 1.115602
1.120 15295 -5.744181 1.125591
1.130 16534 -5.790618 1.135541
1.140 17968 -5.840203 1.145564
1.150 19540 -5.890203 1.155591
1.160 21126 -5.936728 1.165548
1.170 22611 -5.977227 1.175546
1.180 24925 -6.035314 1.185532
1.190 27022 -6.083472 1.195586
1.200 28866 -6.122826 1.205542
1.210 31183 -6.168855 1.215554
1.220 33199 -6.206202 1.225548
1.230 35183 -6.240806 1.235556
1.240 36685 -6.265728 1.245543
1.250 37755 -6.282868 1.255549
1.260 38657 -6.296943 1.265519
1.270 39515 -6.310030 1.275523
1.280 40466 -6.324208 1.285503
1.290 41787 -6.343359 1.295521
1.300 41211 -6.335084 1.305487
1.310 39180 -6.304954 1.315413
1.320 34450 -6.228254 1.325364
1.330 28382 -6.112745 1.335309
1.340 21382 -5.943909 1.345282
1.350 17413 -5.821498 1.355404
1.360 18922 -5.871044 1.365732
1.370 27228 -6.087999 1.375847
1.380 37797 -6.283530 1.385643
1.390 33315 -6.208282 1.395153
1.400 15435 -5.749613 1.404525
1.410 3208 -4.813050 1.413872
1.420 238 -3.262356 1.423504
1.430 7 -1.160076 1.432857
