0.390 3 -0.654950 0.393333
0.400 9 -1.309900 0.405000
0.410 13 -1.529123 0.417000
0.420 14 -1.573304 0.427286
0.430 18 -1.723128 0.435833
0.440 25 -1.918969 0.445160
0.450 35 -2.119561 0.455543
0.460 49 -2.320152 0.465490
0.470 68 -2.515507 0.475338
0.480 71 -2.541244 0.486183
0.490 100 -2.745424 0.494890
0.500 86 -2.655509 0.505337
0.510 145 -2.966936 0.516007
0.520 174 -3.075629 0.525310
0.530 193 -3.137412 0.535829
0.540 249 -3.289292 0.546201
0.550 296 -3.392372 0.555541
0.560 356 -3.502406 0.565643
0.570 490 -3.692864 0.575708
0.580 598 -3.811611 0.585485
0.590 728 -3.928882 0.595577
0.600 872 -4.036482 0.605780
0.610 1107 -4.178738 0.615658
0.620 1370 -4.305814 0.625582
0.630 1743 -4.449368 0.635617
0.640 2121 -4.566382 0.645725
0.650 2780 -4.727681 0.655783
0.660 3563 -4.875620 0.665668
0.670 4743 -5.046162 0.675709
0.680 6050 -5.191261 0.685690
0.690 7678 -5.333327 0.695646
0.700 9262 -5.445143 0.705647
0.710 10979 -5.546529 0.715690
0.720 13203 -5.656497 0.725607
0.730 15399 -5.748221 0.735634
0.740 17873 -5.837042 0.745640
0.750 21456 -5.945969 0.755637
0.760 25707 -6.053730 0.765634
0.770 30740 -6.160325 0.775652
0.780 36790 -6.267432 0.785634
0.790 43953 -6.373486 0.795635
0.800 50581 -6.457220 0.805594
0.810 55952 -6.517383 0.815586
0.820 60891 -6.567813 0.825566
0.830 64832 -6.605201 0.835517
0.840 59722 -6.556257 0.845335
0.850 43560 -6.368131 0.855151
0.860 30724 -6.160014 0.865425
0.870 48658 -6.434113 0.876292
0.880 120732 -6.975878 0.886085
0.890 145389 -7.086669 0.895188
0.900 53095 -6.486138 0.904098
0.910 4689 -5.039336 0.913051
0.920 66 -2.497710 0.922318
0.930 1 -0.000000 0.931000
